ean,article,name,brand,basis,price,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
7313940027000,101256426_ST,Kycklingbröst Filé Grillkryddad Skivad,Guldfågeln,100 gram,"43,48 kr",140.0,600.0,3.5,1.1,3.4,0.5,,23.0,1.7,hemkop
2380100900003,101240523_KG,Kycklingbröst Filé Sverige,Reko,100 gram,"349,20 kr",151.0,630.0,6.37,1.49,0.5,0.5,,23.2,0.09,hemkop
7393914000208,101776502_ST,Kycklingcurry Ris,Gooh,100 gram,"66,20 kr",123.0,513.0,6.0,3.8,11.0,1.0,0.5,6.1,0.8,hemkop
2359634700007,101253220_KG,Kycklingfilé Bröstfilé Sverige,Garant,100 gram,122 kr,120.0,500.0,3.0,1.0,0.5,0.5,,23.0,0.2,hemkop
7300322544002,100323865_ST,Kycklingfilé Fryst,Kronfågel,100 gram,"103,10 kr",90.0,400.0,1.5,0.5,0.5,0.5,,19.0,0.6,hemkop
7340083452093,101258401_ST,Kycklingfilé Strimlad Sverige,Garant,100 gram,"45,38 kr",100.0,420.0,1.0,0.5,0.5,0.0,0.0,23.0,,hemkop
7340083434716,101222270_ST,Kycklingfilé Svensk Fryst,Garant,100 gram,"89,91 kr",100.0,430.0,2.0,0.7,0.5,0.5,,21.0,0.7,hemkop
2332807000005,100688150_KG,Kycklingfilé Sverige,Kronfågel,100 gram,"203,40 kr",120.0,480.0,2.0,0.5,0.5,0.5,,23.0,0.2,hemkop
2332804000008,100688089_KG,Kycklingfilé Sverige,Kronfågel,100 gram,"150,40 kr",120.0,480.0,2.0,0.5,0.5,0.5,,23.0,0.2,hemkop
7391049003477,101511200_ST,Kycklingfilé Tunna Skivor,Lönneberga,100 gram,"93,69 kr",105.0,437.0,1.2,0.5,0.5,0.5,,23.0,0.2,hemkop
2307111100000,101253206_KG,Kycklingfilé Tunnskivad Sverige,Guldfågeln,100 gram,"165,60 kr",120.0,500.0,3.0,1.0,0.5,0.5,,23.0,0.2,hemkop
2307111200007,101253207_KG,Kycklingfilé Tvådelad Sverige,Guldfågeln,100 gram,"165,60 kr",120.0,500.0,3.0,1.0,0.5,0.5,,23.0,0.2,hemkop
7322550052722,100404885_ST,Kycklingfond,Touch Of Taste,100 milliliter,"34,97 kr",2.0,10.0,0.5,0.1,0.5,0.1,,0.5,0.7,hemkop
7322550052678,100815263_ST,Kycklingfond,Touch Of Taste,100 milliliter,"80,39 kr",4.0,15.0,0.5,0.1,0.5,0.2,,0.5,0.7,hemkop
7311043019571,101726392_ST,Kycklingfond,Garant,100 milliliter,"30,23 kr",99.0,414.0,1.2,0.3,15.0,6.0,,6.9,16.5,hemkop
7322550052845,101242709_ST,Kycklingfond Ekologiskt,Touch Of Taste,100 milliliter,"39,70 kr",2.0,9.0,0.5,0.1,0.5,0.5,,0.5,0.69,hemkop
7340083455858,101262973_ST,Kycklingfärs Naturell Sverige,Garant,100 gram,"47,27 kr",140.0,600.0,7.0,2.0,0.5,0.5,,19.0,0.2,hemkop
7300327668000,101317636_ST,Kycklingfärs Sverige,Kronfågel,100 gram,"99,37 kr",130.0,550.0,5.0,1.5,0.5,0.5,,20.0,0.3,hemkop
7313940267574,101237385_ST,Kycklinggyros Fryst,Guldfågeln,100 gram,"89,91 kr",180.0,750.0,10.0,3.3,1.5,0.5,,19.0,1.5,hemkop
7300327773001,100769483_ST,Kycklinghjärta Sverige,Kronfågel,100 gram,"28,34 kr",110.0,440.0,3.9,1.3,0.5,0.5,,17.0,0.3,hemkop
7300322511004,101782552_ST,Kycklinginnerf,Kronfågel,100 gram,"70,93 kr",90.0,390.0,1.0,0.3,0.5,0.5,,20.0,0.6,hemkop
7313940027048,101270073_ST,Kycklinginnerf Grillad Bbq Smak Sverige,Guldfågeln,100 gram,"43,48 kr",140.0,600.0,4.0,1.3,4.0,2.0,,21.0,1.2,hemkop
7350090452504,101839701_ST,Kycklingkebab,Schysst Käk,100 gram,"52,95 kr",200.0,850.0,13.0,3.4,2.1,0.9,,18.0,2.6,hemkop
7300321275006,101839829_ST,Kycklingkebab,Kronfågel,100 gram,"66,20 kr",140.0,550.0,5.0,1.2,5.4,0.2,,17.0,1.7,hemkop
7340083478253,101301928_ST,Kycklingkebab Fryst,Eldorado,100 gram,"66,20 kr",134.0,561.0,5.1,1.2,4.9,0.0,0.1,17.0,1.7,hemkop
7393287761379,101869407_ST,Kycklingkebab Grillad,Jojjen,100 gram,"53,89 kr",140.0,600.0,5.5,1.5,1.0,0.6,,21.0,2.9,hemkop
7330989005226,101049296_ST,Kycklingkebab Shwarma Fryst,Qibbla Halal,100 gram,"68,09 kr",164.0,688.5,9.9,3.1,1.5,0.4,,17.1,1.3,hemkop
7340083462214,101273506_ST,Kycklingklubba Fryst,Garant,100 gram,"37,80 kr",200.0,850.0,14.0,4.4,0.5,0.5,,19.0,0.7,hemkop
2359634300009,100917527_KG,Kycklingklubba Sverige,Garant,100 gram,"60,52 kr",200.0,850.0,14.0,4.4,0.5,0.5,,19.0,0.2,hemkop
5904624358675,101822850_ST,Kycklingkorv,Agadeer,100 gram,"14,14 kr",176.0,737.0,12.0,3.0,6.7,0.0,0.0,12.0,2.5,hemkop
5904624358699,101822856_ST,Kycklingkorv Hot,Agadeer,100 gram,"14,14 kr",194.0,810.0,13.0,3.3,7.6,0.0,0.0,11.0,2.5,hemkop
7340083426421,100725663_ST,Kycklingkrydda Påse,Eldorado,,"18,88 kr",,,,,,,,,,
7300327138008,101296185_ST,Kycklinglever Fryst,Kronfågel,100 gram,"34,02 kr",90.0,390.0,2.5,0.8,1.0,0.5,,16.0,0.3,hemkop
7300327771007,100291499_ST,Kycklinglever Sverige,Kronfågel,100 gram,"28,34 kr",90.0,390.0,2.5,0.8,1.0,0.5,,16.0,0.3,hemkop
7340083462238,101273580_ST,Kycklinglår Fryst,Garant,100 gram,"37,80 kr",200.0,850.0,14.0,4.4,0.5,0.5,,19.0,0.7,hemkop
7300322547003,101782553_ST,Kycklinglårf,Kronfågel,100 gram,"70,93 kr",140.0,600.0,7.5,1.9,0.5,0.5,,17.0,0.6,hemkop
7311043011674,101591535_ST,Kycklingpaj,Garant,100 gram,"29,29 kr",253.0,1058.0,15.0,9.8,22.0,2.5,1.4,6.9,0.85,hemkop
7310960027300,101255751_ST,Kycklingpaj Fryst/1 Port,Dafgårds,100 gram,"32,13 kr",262.0,1095.0,16.0,8.0,18.0,2.3,1.2,10.0,1.2,hemkop
7310240079593,101210867_ST,Kycklingpaj med Broccoli Fryst/1 Port,Felix,100 gram,"34,02 kr",267.0,1118.0,17.0,9.4,18.0,2.6,,9.6,1.1,hemkop
3838975567306,100871638_ST,Kycklingpastej 4-pack,Argeta,100 gram,"46,32 kr",309.0,1279.0,29.0,3.6,2.1,0.5,,10.0,1.3,hemkop
7310941801608,101256061_ST,Kycklingpastej Bredbar,Pastejköket,100 gram,"18,88 kr",240.0,1000.0,18.0,2.8,12.0,2.7,,5.1,1.8,hemkop
3856020244576,101337959_ST,Kycklingpastej Classic,Podravka,100 gram,"16,04 kr",281.0,1161.0,25.0,4.2,2.9,1.0,,11.0,1.2,hemkop
3838975566675,100812532_ST,Kycklingpastej Halal,Argeta,100 gram,"16,98 kr",309.0,1279.0,29.0,3.6,2.1,0.5,,10.0,1.3,hemkop
3870114000961,101327628_ST,Kycklingpastej Lovacka,Ovako,100 gram,"12,77 kr",219.0,907.0,19.0,5.1,3.0,0.5,,9.0,1.35,hemkop
3838975566606,100812435_ST,Kycklingpastej Original,Argeta,100 gram,"16,98 kr",309.0,1279.0,29.0,3.6,2.1,0.5,,10.0,1.3,hemkop
3838471007443,101093978_ST,Kycklingpastej Pikant,Argeta,100 gram,"16,98 kr",312.0,1291.0,29.0,3.6,2.8,0.8,,10.0,1.3,hemkop
7300321279004,101839833_ST,Kycklingpinnar,Kronfågel,100 gram,"66,20 kr",200.0,850.0,10.0,1.4,15.0,0.9,,12.0,1.2,hemkop
7311043000647,101469230_ST,Kycklingpytt Fryst,Prime Patrol,100 gram,"48,55 kr",101.0,423.0,2.5,0.3,13.0,2.4,2.0,5.5,0.6,hemkop
7391049003651,101547532_ST,Kycklingspett Barbeque,Lönneberga,100 gram,"85,13 kr",100.0,430.0,1.3,0.5,1.4,0.9,,21.0,1.2,hemkop
7391049003880,101692731_ST,Kycklingspett Bbq Chipotle,Lönneberga,100 gram,"85,13 kr",125.0,526.0,5.8,1.5,1.5,0.6,,17.0,1.0,hemkop
7611612121576,101770830_ST,Kycklingspett Gochujang,Spicefield,100 gram,"93,69 kr",165.0,698.0,1.7,0.6,18.0,10.0,,20.0,2.1,hemkop
7313940026188,101085898_ST,Kycklingspett Grillade Fryst,Guldfågeln,100 gram,"231,80 kr",170.0,700.0,10.0,3.3,1.0,0.5,,19.0,1.6,hemkop
7391049001749,101290884_ST,Kycklingspett Paprika Örter Sverige,Lönneberga,100 gram,"85,13 kr",131.0,552.0,4.2,0.6,1.3,0.9,,22.0,1.2,hemkop
7611612121569,101770829_ST,Kycklingspett Soya Yakitori,Spicefield,100 gram,"93,69 kr",132.0,558.0,2.0,0.6,12.0,5.9,,16.0,1.8,hemkop
7611612121552,101770828_ST,Kycklingspett Teriyaki,Spicefield,100 gram,"93,69 kr",149.0,630.0,3.1,0.9,12.0,12.0,,19.0,1.5,hemkop
7391049000803,101839892_ST,Kycklingsteak Bbq,Lönneberga,100 gram,"66,20 kr",182.0,760.0,12.0,3.2,1.6,1.4,,17.0,1.1,hemkop
2332818400009,101269618_KG,Kycklingsteak Sverige,Kronfågel,100 gram,"112,60 kr",190.0,800.0,13.0,3.4,0.5,0.5,,18.0,0.2,hemkop
7340083462221,101273579_ST,Kycklingvingar Fryst,Garant,100 gram,"37,80 kr",190.0,800.0,12.0,4.0,0.5,0.5,,19.0,0.2,hemkop
7300321375003,101237459_ST,Kycklingvingar Heta Frysta,Kronfågel,100 gram,"64,30 kr",220.0,900.0,15.0,3.2,5.9,0.5,1.0,15.0,1.5,hemkop
7310470061306,101193647_ST,Kyld Vaniljsås Grädde & Mjölk,Ekströms,100 gram,"37,80 kr",190.0,800.0,12.7,8.3,16.6,14.2,,2.9,0.0,hemkop
7317530111094,101686858_ST,Källarfranska 8-pack,Surådeg,100 gram,"23,61 kr",270.0,1150.0,3.4,0.5,50.0,9.5,4.8,7.6,1.0,hemkop
7350122560627,101693080_ST,Kärleksmums Dessert,Frödinge,100 gram,"40,64 kr",396.0,1658.0,15.0,4.5,59.0,49.0,,4.1,0.27,hemkop
7340083474453,101290899_ST,Kål Bönbiff med Vaxböna Fryst Vego,Garant,100 gram,"45,38 kr",182.0,762.0,9.6,0.8,15.0,3.0,4.9,6.3,1.4,hemkop
7310960101734,100383915_ST,Kåldolmar i Sås/stekta Frysta/ 4-pack,Dafgårds,100 gram,52 kr,118.0,493.0,8.4,2.7,6.9,2.2,1.1,3.4,1.2,hemkop
7310960610014,101114198_ST,Kåldolmar Ostekta Frysta/ 4-pack,Dafgårds,100 gram,"44,43 kr",116.0,485.0,6.9,2.8,8.9,2.6,1.5,4.6,1.4,hemkop
7310960044260,101361111_ST,Kåldolme Jennys Fryst/1 Port,Dafgårds,100 gram,"30,23 kr",120.0,502.0,6.9,2.3,11.0,3.7,1.4,2.9,1.2,hemkop
7340083470493,101286113_ST,Kålmix Rödkål & Grönkål Klass 1,Garant,,"23,61 kr",,,,,,,,,,
7340083470479,101285661_ST,Kålmix Vitkål&morot Klass 1,Garant,,"20,77 kr",,,,,,,,,,
7310960044208,101361107_ST,Kålpudding Fryst/1 Port,Dafgårds,100 gram,"29,92 kr",99.0,415.0,5.0,1.9,8.4,3.7,1.5,4.4,0.97,hemkop
2090189900008,100147770_KG,Kålrabbi Grön Klass 1,,,"32,85 kr",,,,,,,,,,
2090190000001,100147823_KG,Kålrot Klass 1,,,"25,50 kr",,,,,,,,,,
7311043028085,101843992_ST,Körsbär,Garant,100 gram,"27,39 kr",287.0,69.0,0.0,0.0,15.0,15.0,1.9,1.1,0.0,hemkop
7310074015613,101831621_ST,Körsbär 12p Kolsyrat Vatten Pet,Ramlösa,1000 milliliter,"47,27 kr",,,,,,,,,,hemkop
8684862901075,101833999_ST,Körsbär Dryck,Lavi,100 milliliter,"21,72 kr",49.0,206.0,0.0,0.0,12.0,12.0,,0.0,0.0,hemkop
7391603500152,101223666_ST,Körsbär Extra Koncentrerad Saft Glas,Brunneby,100 milliliter,"39,70 kr",42.0,187.0,0.0,0.0,11.0,11.0,,0.0,0.01,hemkop
7310070010544,101832809_ST,Körsbär Kolsyrat Vatten Pet,Ramlösa,1000 milliliter,"11,83 kr",,,,,,,,,,hemkop
7310070010568,101832808_ST,Körsbär Kolsyrat Vatten Pet,Ramlösa,1000 milliliter,"11,30 kr",,,,,,,,,,hemkop
6408432000478,101457198_ST,Körsbär Kvarg Laktosfri 7%,Valio,100 gram,"16,98 kr",153.0,643.0,7.0,4.1,15.0,15.0,,7.2,0.08,hemkop
5701211013043,101255218_ST,Körsbär Marmelad,Den Gamle,100 gram,"37,38 kr",220.0,940.0,0.0,0.0,54.0,54.0,,0.0,0.02,hemkop
7311443210509,101197646_ST,"Körsbär Yoghurt 2,7%",Bärry,100 gram,"11,83 kr",90.0,370.0,2.6,1.6,13.0,13.0,,3.0,0.1,hemkop
7340083439070,101234399_ST,Körsbärs- Tomater i Tomatjuice,Eldorado,100 gram,"14,85 kr",20.0,100.0,0.5,0.0,3.0,3.0,0.9,1.2,0.1,hemkop
7391603435157,101301826_ST,Körsbärssylt,Brunneby,100 milliliter,"48,75 kr",150.0,650.0,0.5,0.1,38.0,38.0,,0.5,0.01,hemkop
5701094014410,100908957_ST,Körsbärssås Klassikern,Skælskør,100 gram,"35,91 kr",110.0,465.0,0.1,0.0,26.3,23.4,,0.6,0.0,hemkop
8005110550508,101027112_ST,Körsbärstomat,Mutti,100 gram,"20,77 kr",28.0,117.0,0.5,0.1,4.4,3.4,,1.2,0.01,hemkop
7311043016013,101677369_ST,Körsbärstomat- Kräm,Garant,100 gram,"34,02 kr",474.0,1954.0,47.0,5.6,7.8,5.8,4.3,2.8,2.5,hemkop
7311311014338,101282341_ST,Körvel,Santa Maria,100 gram,"26,45 kr",302.0,1272.0,3.9,0.2,38.0,0.0,11.0,23.0,0.21,hemkop
7311043011476,101600928_ST,Körvel Klass 1,Garant,,"15,09 kr",,,,,,,,,,
7310394005905,100013192_ST,Kött & Grill Krydda Påse,Knorr,100 gram,"16,98 kr",156.0,654.0,2.5,0.8,14.0,2.2,,15.0,56.8,hemkop
7340083443244,101231803_ST,Kött Buljong Tärningar,Garant Eko,100 gram,"13,20 kr",240.0,1000.0,14.1,6.4,23.2,5.0,,3.9,53.5,hemkop
8712566121397,101833325_ST,Kött Fond Du Chef,Knorr,100 milliliter,"15,61 kr",5.0,21.0,0.5,0.2,0.5,0.5,0.5,0.5,1.2,hemkop
7391835916363,101231378_ST,Köttbuljong Ekologiska Tärningar,Kung Markatta,100 gram,"15,09 kr",300.0,1230.0,22.0,10.0,19.0,4.3,,3.9,47.0,hemkop
7392022100220,101113215_ST,Köttbuljong Pulver,Fantasty,100 gram,"127,70 kr",150.0,633.0,2.2,0.2,18.8,13.6,,13.5,57.3,hemkop
8714100783511,101269275_ST,Köttbuljong Tärningar,Knorr,100 milliliter,"18,88 kr",6.0,27.0,0.5,0.3,0.5,0.5,0.5,0.5,0.86,hemkop
8712100815713,101255294_ST,Köttbuljong Tärningar,Knorr,100 milliliter,"13,72 kr",6.0,27.0,0.5,0.3,0.5,0.5,0.5,0.5,0.86,hemkop
7322550049616,101179161_ST,Köttbuljong Tärningar,Bong,100 milliliter,"21,29 kr",5.0,22.0,0.5,0.2,0.5,0.5,,0.5,1.0,hemkop
7311041007723,100352468_ST,Köttbullar,Eldorado,100 gram,"51,95 kr",230.0,1000.0,16.0,5.8,10.0,2.2,,12.0,1.6,hemkop
5707196361254,101802374_ST,Köttbullar,Tulip,100 gram,"34,02 kr",129.0,535.0,9.5,4.5,6.2,1.2,,4.5,0.9,hemkop
7340083490941,101345637_ST,Köttbullar Delikatess,Garant,100 gram,"49,16 kr",230.0,950.0,18.0,6.9,8.5,0.9,,13.0,1.6,hemkop
7300201375000,100812382_ST,Köttbullar Delikatess,Scan,100 gram,"64,30 kr",250.0,1050.0,18.0,7.4,6.6,2.8,,16.0,1.7,hemkop
7340083498756,101426766_ST,Köttbullar Delikatess Fryst,Garant,100 gram,"57,25 kr",230.0,950.0,18.0,6.9,8.5,0.9,,13.0,1.6,hemkop
7340083457951,101268412_ST,Köttbullar Eko,Garant Eko,100 gram,"39,25 kr",238.0,1000.0,17.0,6.5,9.0,1.5,,12.0,1.7,hemkop
7310960044147,101361102_ST,Köttbullar Farfars Delikatess Fryst/1 Port,Dafgårds,100 gram,"29,92 kr",155.0,649.0,12.0,4.6,6.5,1.7,0.9,4.7,1.2,hemkop
7330989005073,101087119_ST,Köttbullar Fryst,Qibbla Halal,100 gram,"89,91 kr",165.8,697.8,11.6,4.3,12.8,1.7,,12.9,1.7,hemkop
7340083405655,101200219_ST,Köttbullar Frysta,Garant,100 gram,"51,25 kr",240.0,1000.0,18.0,4.0,8.0,1.4,1.2,13.0,1.8,hemkop
7340083410765,101201722_ST,Köttbullar Frysta,Eldorado,100 gram,"59,97 kr",230.0,950.0,18.0,6.7,11.0,2.2,,12.0,1.7,hemkop
7311041056387,101066052_ST,Köttbullar Färdiglagade,Garant,100 gram,"27,39 kr",240.0,1000.0,18.0,4.0,8.0,1.4,1.2,13.0,1.8,hemkop
7311041056363,101066070_ST,Köttbullar Färdiglagade,Garant,100 gram,"66,20 kr",240.0,1000.0,18.0,4.0,8.0,1.4,1.2,13.0,1.8,hemkop
7311043006304,101540844_ST,Köttbullar Färdigstekta,Prime Patrol,100 gram,"58,63 kr",240.0,1000.0,18.0,4.0,8.0,1.4,1.2,13.0,1.8,hemkop
7310240064339,100328646_ST,Köttbullar i Gräddsås,Felix,100 gram,"54,84 kr",121.0,506.0,8.2,3.6,5.4,2.1,,6.3,1.1,hemkop
7331044060501,101256169_ST,Köttbullar Kalkon Små Frysta,Ingelstakalkon,100 gram,"60,52 kr",250.0,1050.0,17.0,5.0,11.0,2.3,,14.0,1.8,hemkop
7331044000811,100069220_ST,Köttbullar Kalkon Stekta,Ingelstakalkon,100 gram,"56,73 kr",260.0,1100.0,16.9,5.0,13.6,2.7,,13.8,3.0,hemkop
7310240039535,101275655_ST,Köttbullar Klassiska Frysta,Felix,100 gram,"84,23 kr",230.0,980.0,17.0,7.1,6.0,1.2,,13.0,1.6,hemkop
7340083453892,101260149_ST,Köttbullar Kyckling,Garant,100 gram,"29,23 kr",260.0,1100.0,18.0,5.0,13.0,2.2,,11.0,1.8,hemkop
7311043021673,101825191_ST,Köttbullar Kyckling,Eldorado,100 gram,"50,11 kr",166.0,695.0,8.4,2.4,9.6,1.3,,13.0,1.6,hemkop
7310960039891,101349521_ST,Köttbullar Köttfria Leif Fryst,Dafgårds,100 gram,"49,16 kr",165.0,692.0,10.0,0.8,8.6,1.5,5.0,11.0,1.4,hemkop
7300200030009,101690500_ST,Köttbullar Mamma Scans,Scan,100 gram,"31,18 kr",220.0,900.0,15.0,6.0,8.0,1.5,,13.0,1.4,hemkop
7311043022854,101782652_ST,Köttbullar med Grönsaker,Garant,100 gram,"27,39 kr",181.0,757.0,10.0,4.1,13.0,1.3,,7.8,1.7,hemkop
7310500186795,101470673_ST,Köttbullar med Mos Fryst/1 Port,Findus,100 gram,"35,91 kr",154.0,645.0,7.4,2.6,16.0,5.3,1.6,5.1,0.86,hemkop
7393914000147,101776496_ST,Köttbullar Potatismos Gräddsås,Gooh,100 gram,"66,20 kr",164.0,685.0,10.0,5.6,12.0,1.4,0.7,5.8,1.1,hemkop
7310960041900,101337042_ST,Köttbullar Små Delikatess Fryst/1 Port,Dafgårds,100 gram,"43,48 kr",146.0,612.0,10.0,4.8,7.7,1.9,1.3,4.8,1.1,hemkop
7310240039504,101275626_ST,Köttbullar Små Delikatess Frysta,Felix,100 gram,"62,41 kr",240.0,1020.0,18.0,7.0,6.1,2.9,,14.0,1.6,hemkop
7322550052838,101242685_ST,Köttfond Ekologiskt,Touch Of Taste,100 milliliter,"39,70 kr",2.0,7.0,0.0,0.0,0.3,0.2,,0.1,0.71,hemkop
7310240079579,101211052_ST,Köttfärspaj Fryst/1 Port,Felix,100 gram,"34,02 kr",315.0,1317.0,22.0,11.0,20.0,1.8,,10.0,0.89,hemkop
7310960027317,101255758_ST,Köttfärspaj Fryst/1 Port,Dafgårds,100 gram,"32,13 kr",312.0,1305.0,21.0,8.9,21.0,2.3,2.1,9.3,0.79,hemkop
7310240078855,101184750_ST,Köttfärspaj Fryst/1 Port,Felix,100 gram,"43,48 kr",298.0,1249.0,20.0,11.0,18.0,1.9,,9.8,0.92,hemkop
7310500065311,100897166_ST,Köttfärssoppa 1-2 Port,Findus,100 gram,"31,18 kr",96.0,400.0,6.0,2.2,7.6,4.3,0.6,2.6,1.0,hemkop
7310500025971,100509022_ST,Köttfärssås Original,Findus,100 gram,"28,34 kr",89.0,373.0,4.9,1.5,6.1,3.2,1.2,4.6,0.88,hemkop
7340052547850,101254128_ST,Köttkorv Kokt,Gudruns,100 gram,"27,39 kr",260.0,1100.0,24.0,10.0,3.6,0.1,,8.5,2.0,hemkop
7310500025285,100024082_ST,Köttsoppa 3-4 Port,Findus,250 gram,"23,61 kr",43.0,178.0,1.7,0.7,3.0,2.5,1.6,3.0,2.2,hemkop
7310390001376,100341943_ST,Köttsoppa med Grönsaker 2-3 Port,Knorr,100 milliliter,"27,91 kr",38.0,159.0,0.7,0.3,4.1,1.8,1.4,3.0,2.2,hemkop
7310390001369,100564658_ST,Köttsoppa med Grönsaker 4 Port,Knorr,100 milliliter,"37,80 kr",38.0,159.0,0.7,0.3,4.1,1.8,1.4,3.0,2.2,hemkop
7311043002023,101475631_ST,La Chitarra Pasta,Garant,100 gram,"20,77 kr",350.0,1490.0,1.3,0.3,70.0,1.5,3.1,13.0,0.01,hemkop
8006040257321,101299874_ST,La Crema Vegetale Hasselnötskräm,Valsoia,100 gram,"56,73 kr",517.0,2161.0,28.0,5.3,60.0,55.0,4.2,4.2,0.02,hemkop
8032484863118,101316992_ST,La Famiglia Aperitivo,Corte Parma,100 gram,"169,40 kr",327.0,1360.0,25.0,,0.6,0.0,,25.0,3.4,hemkop
7340083472275,101287452_ST,La Mafalda Pasta,Garant,100 gram,"28,34 kr",354.0,1501.0,1.3,0.3,71.0,3.2,2.7,14.0,0.0,hemkop
8721274813999,101840667_ST,La Pistache Magnum,Magnum,70 gram,"56,73 kr",212.0,887.0,11.0,6.8,24.0,20.0,0.8,2.6,0.16,hemkop
3830042432272,101289285_ST,La Salsiccia Di Pollo Kycklingkorv Liten,Pepi,100 gram,"37,80 kr",206.0,856.0,16.0,4.6,6.5,1.4,0.0,9.0,1.8,hemkop
8437011958020,101251812_ST,La Torre Flos Olie Olivolja Hojiblanka,Finca La Torre,100 gram,"241,30 kr",884.0,3698.66,100.0,15.0,0.0,0.0,,0.0,0.0,hemkop
3800221979461,101425494_ST,Labneh Yoghurt Naturell,Golden Cow,100 gram,"47,27 kr",197.0,816.0,18.0,12.0,3.8,1.4,,5.0,0.9,hemkop
3800221979447,101425493_ST,Labneh Yoghurt Naturell,Golden Cow,100 gram,"84,23 kr",197.0,816.0,18.0,12.0,3.8,1.4,,5.0,0.9,hemkop
7310072001052,101834143_ST,"Lager 0,0% Alkfri Burk",Pripps Blå,100 milliliter,"37,80 kr",12.0,53.0,0.0,0.0,2.8,0.0,,0.3,0.0,hemkop
7310402006856,101185095_ST,"Lager 3,5% Folköl Burk",Heineken,100 milliliter,"56,73 kr",31.0,131.0,0.5,0.5,2.5,0.5,,0.5,0.01,hemkop
7310402006832,101182807_ST,"Lager 3,5% Folköl Burk",Heineken,100 milliliter,"75,66 kr",29.0,122.0,,,,,,,,hemkop
7310401005843,101176933_ST,"Lager 3,5% Folköl Glas",Heineken,100 milliliter,"19,82 kr",29.0,122.0,,,,,,,,hemkop
7310072001168,101834140_ST,"Lager 6p 2,8% Lättöl Burk",Pripps Blå,100 milliliter,"35,91 kr",28.0,119.0,0.0,0.0,3.0,0.0,,0.3,0.0,hemkop
5283001115453,101544830_ST,Lagerblad,Abido,100 gram,"16,04 kr",313.0,1310.0,6.0,,75.0,0.0,26.0,8.0,0.5,hemkop
7311311004940,101262137_ST,Lagerblad Hela Påse,Santa Maria,100 gram,"12,25 kr",353.0,1478.0,8.4,2.3,49.0,0.0,26.0,7.6,0.06,hemkop
5709521050062,101667104_ST,Lakrits Topping,Odense,100 gram,"30,23 kr",377.0,1579.0,0.0,0.0,93.0,88.0,,0.1,0.2,hemkop
7340123711999,101607731_ST,Lakritspulver,Khoisangourmet,100 gram,"39,70 kr",348.0,1476.0,1.62,0.44,71.8,5.98,,11.5,0.58,hemkop
7310760534312,101676459_ST,Lakritstäppa Skandinavisk Twist Örtte Lakritsrot/cit,Arvidnordquist,,"34,02 kr",,,,,,,,,,
7622210166692,101211392_ST,Laktosfri,Philadelphia,100 gram,"29,29 kr",221.0,915.0,21.0,14.0,3.2,3.2,0.2,5.4,0.85,hemkop
7622210861085,101342516_ST,Laktosfri Original 21%,Philadelphia,100 gram,"41,59 kr",221.0,915.0,21.0,14.0,3.2,3.2,0.2,5.4,0.85,hemkop
7311870010901,101545081_ST,Laktosfri Smör & Raps Normalsaltat,Bregott,100 gram,"34,02 kr",633.0,2602.0,70.0,29.0,0.4,0.4,,0.3,1.2,hemkop
7311870010956,101545069_ST,Laktosfri Smör & Raps Normalsaltat,Bregott,100 gram,"57,68 kr",633.0,2602.0,70.0,29.0,0.4,0.4,,0.3,1.2,hemkop
2359733200002,101218959_KG,Lammframdel med Ben Fryst Nya Zeeland,Affco,,"117,60 kr",,,,,,,,,,
7340062442565,101602785_ST,Lammfärs Fetthalt Lägre Än 20%,Smakavgotland,100 gram,"103,10 kr",248.0,1029.0,20.0,9.2,0.0,0.0,,17.0,0.2,hemkop
2384123100006,100967045_KG,Lammgrytbitar Fryst Nya Zeeland,Qibbla Halal,100 gram,"118,30 kr",292.0,1222.0,66.0,,0.0,0.0,,24.0,0.3,hemkop
2359728200000,101204068_KG,Lamminnerfilé Fryst Benfri Nya Zeeland,Affco,,"387,60 kr",,,,,,,,,,
7330563001392,101175508_ST,Lammkabanoss,Sorunda Korv,100 gram,"40,64 kr",240.0,990.0,15.0,6.0,6.0,0.1,,14.0,1.4,hemkop
7392055251333,101690602_ST,Lammkorv,Köttkultur,100 gram,"37,80 kr",930.0,220.0,15.0,7.0,6.0,1.0,,14.0,2.0,hemkop
7330563001293,101175502_ST,Lammkorv,Sorunda Korv,100 gram,"47,27 kr",240.0,990.0,15.0,6.0,6.0,0.1,,14.0,1.4,hemkop
2359749800005,101254438_KG,Lammlägg Fryst Nya Zeeland,Affco,,"169,40 kr",,,,,,,,,,
2365602800006,101208503_KG,Lammracks Frenched Fryst Nya Zeeland,Affco,,"396,50 kr",,,,,,,,,,
2359730800007,101208502_KG,Lammrostbiff Utan Kappa 4-pack Fryst Nya Zeeland,Affco,,"245,10 kr",,,,,,,,,,
2359741900000,101223951_KG,Lammrostbiff Utan Kappa Nya Zeeland,Farmers,,"279,70 kr",,,,,,,,,,
7350182519139,101839843_ST,Lammsalami,Grilstad,100 gram,"25,50 kr",305.0,1277.0,26.0,11.0,0.9,0.5,,24.0,5.5,hemkop
2359733400006,101218956_KG,Lammstek Benfri Fryst Nya Zeeland,Affco,,"197,80 kr",,,,,,,,,,
2359741600009,101223820_KG,Lammstek Benfri Nya Zeeland,Farmers,,"236,80 kr",,,,,,,,,,
