ean,article,name,brand,weight,price,basis,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
7350113940872,101839736_ST,Toum Vitlökskräm,Zeinas,200 g,"24,51 kr",100 gram,621.0,2554.0,66.0,4.7,4.6,0.7,0.3,1.1,1.0,willys
7340083468711,101283968_ST,Tranbär Bärdryck,Premier,750 ml,"16,94 kr",100 milliliter,45.0,186.0,0.0,0.0,11.0,10.0,,0.0,0.0,willys
7350126085416,101447872_ST,Tranbär Dryck,Jokk,1 l,"30,19 kr",100 milliliter,44.0,186.0,0.0,0.0,11.0,11.0,,0.0,0.0,willys
7314720736655,101280298_ST,Tranbär Dryck med Äpple,Kiviks Musteri,1 l,"24,51 kr",100 milliliter,40.0,170.0,0.1,0.0,9.1,8.2,,0.1,0.0,willys
7340083450907,101251471_ST,Tranbär Mörk Choklad 70% Kakao,Garant,100 g,"28,29 kr",100 gram,550.0,2200.0,36.0,31.0,38.0,31.0,10.7,8.0,0.07,willys
7340083492556,101353472_ST,Tranbär Torkade,Eldorado,400 g,"56,68 kr",100 gram,315.0,1335.0,0.0,0.0,75.0,73.0,,0.0,0.0,willys
7340083473678,101289525_ST,Tranbär Torkade,Garant,125 g,"18,83 kr",100 gram,332.0,1460.0,1.4,0.1,77.0,65.0,5.7,0.1,0.0,willys
7310960053040,101776268_ST,Tranbärsbröd,Dafgårds,350 g,"28,29 kr",100 gram,255.0,1065.0,0.9,0.05,53.0,8.1,3.7,8.7,1.2,willys
5774540835709,101600222_ST,Treats Caramel Chocolate,Anthon Berg,112 g,"35,86 kr",100 gram,489.0,2044.0,26.0,15.0,58.0,44.0,,4.8,0.41,willys
5774540835600,101600221_ST,Treats Nougat Chocolate,Anthon Berg,112 g,"35,86 kr",100 gram,569.0,2373.0,36.0,17.0,52.0,52.0,,6.5,0.12,willys
7391288850009,100209178_ST,Trehörning Grov,Bonjour,100 g,"9,36 kr",100 gram,266.0,1121.0,4.3,0.5,42.0,0.3,6.0,12.0,1.0,willys
8711327547773,101360921_ST,Tresmak Big Pack Glass,Gb Glace,2 l,"27,35 kr",100 gram,179.0,749.0,6.2,5.6,30.0,20.0,,0.6,0.11,willys
7311041086414,101417666_ST,Triple Choco Cookies,Dazzley,180 g,"17,90 kr",100 gram,511.0,2139.0,27.0,13.0,61.0,36.0,,6.0,0.63,willys
7310350135783,101447980_ST,Triple Treat Mix Big Pack Halstablett,Läkerol,75 g,"22,61 kr",100 gram,210.0,865.0,0.7,0.3,55.0,0.0,,1.0,0.75,willys
7350186440026,101269633_ST,Triplemountain Skånerost Bryggkaffe,Cafégo,450 g,"56,90 kr",,,,,,,,,,,
5711953124860,101340649_ST,Tripleshot Espresso,Starbucks,300 ml,"21,50 kr",100 milliliter,70.0,295.0,2.5,1.6,9.1,8.5,,2.8,0.1,willys
7041111153462,101583773_ST,Trippel Honningsnötter,Denlillenött,190 g,"31,13 kr",100 gram,574.0,2396.0,45.0,4.7,20.0,15.0,8.3,21.0,1.2,willys
7310401055404,101832062_ST,Trocadero Bilar Zero Läsk Burk,Trocadero,33 cl,"7,09 kr",100 milliliter,2.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
7310401055428,101832065_ST,Trocadero Bilar Zero Läsk Pet,Trocadero,"1,5 l","15,99 kr",100 milliliter,2.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
7310401046723,101364655_ST,Trocadero Läsk Burk,Trocadero,33 cl,"7,09 kr",100 milliliter,40.0,170.0,0.0,0.0,9.6,9.5,,0.0,0.0,willys
7310401000374,100198386_ST,Trocadero Läsk Pet,Trocadero,"1,5 l","15,99 kr",100 milliliter,40.0,170.0,0.0,0.0,9.6,9.5,,0.0,0.0,willys
7310401024844,101257221_ST,Trocadero Läsk Pet,Trocadero,50 cl,"11,26 kr",100 milliliter,40.0,170.0,0.0,0.0,9.6,9.5,,0.0,0.0,willys
7310401046754,101364656_ST,Trocadero Zero Läsk Burk,Trocadero,33 cl,"7,09 kr",100 milliliter,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
7310402046777,101364669_ST,Trocadero Zero Läsk Burk,Trocadero,6 p/33 cl,"35,86 kr",100 milliliter,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
7310403054498,101595522_ST,"Trocadero Zero Läsk, Pet",Trocadero,12 p33 cl,"56,68 kr",100 milliliter,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
7310401034584,101278894_ST,Trocadero Zero Sugar Läsk Pet,Trocadero,"1,5 l","15,99 kr",100 milliliter,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
7310401034577,101278938_ST,Trocadero Zero Sugar Läsk Pet,Trocadero,50 cl,"11,26 kr",100 milliliter,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,willys
9310006005604,101413501_ST,Tropic Fruit Salad In Juice,Natures Finest,400 g,"35,86 kr",100 gram,49.0,206.0,0.5,0.1,13.0,13.0,1.0,0.0,0.02,willys
7350068296741,101804747_ST,Tropical Bliss Zero Sugar Dryck,Lowcaly,1 l,"18,83 kr",100 milliliter,3.0,14.0,0.0,0.0,0.5,0.5,,0.0,0.0,willys
7070841007240,101828022_ST,Tropical Citru No Sugar Blanddryck Pet,Zeroh,"0,8 l/8 l","23,56 kr",100 milliliter,0.6,2.7,0.0,0.0,0.0,0.0,,0.0,0.0,willys
4000417610010,101834148_ST,Tropical Cocon Vegan Chokladkaka,Ritter Sport,100 g,"32,02 kr",100 gram,556.0,2317.0,36.0,22.0,46.0,41.0,,9.8,0.12,willys
4009900537308,101552516_ST,Tropical Extra Refresher's Sugafree Gum,Extra,67 g,"34,92 kr",100 gram,170.0,710.0,0.0,0.0,69.0,0.0,,0.0,0.0,willys
4009900550345,101600150_ST,Tropical Extra Refresher's Sugarfree Gum,Extra,26 g,"14,66 kr",100 gram,170.0,710.0,0.0,0.0,69.0,0.0,,0.0,0.0,willys
38900012250,101176278_ST,Tropical Gold Ananas Skivor 3p,Dole,681/417 g,"56,68 kr",100 gram,65.0,273.0,0.1,0.1,14.9,12.0,1.0,0.4,0.1,willys
38900012267,101248062_ST,Tropical Gold Pineapple Slices In Juice,Dole,227/139 g,"18,83 kr",100 gram,58.0,243.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,willys
38900012472,101248035_ST,Tropical Gold Pineapple Slices In Juice,Dole,567/340 g,"37,76 kr",100 gram,65.0,272.0,0.1,0.0,15.0,12.0,1.0,0.4,0.1,willys
7611612221955,101320355_ST,Tropical Hydrate Sportdryck Pet,Powerking,50 cl,"12,20 kr",100 milliliter,17.0,72.0,0.0,0.0,4.0,3.9,,0.0,0.12,willys
5038862134774,101307278_ST,Tropical Juice,Innocent,900 ml,"34,92 kr",200 milliliter,88.0,374.0,0.0,0.0,20.0,18.0,,0.9,0.0,willys
7311312000965,101255257_ST,Tropical Salsa Medium,Santa Maria,230 g,"21,67 kr",100 gram,55.0,231.0,0.0,0.0,12.0,9.1,1.0,0.6,0.68,willys
50184491,101226816_ST,Tropical Sticks Energitablett,Dextro Energy,47 g,"9,93 kr",100 gram,367.0,1558.0,0.5,0.4,89.0,81.0,,0.0,0.02,willys
5707312007196,101428632_ST,Tropical Tuggummi Sugar Free,Freshair,84 g,"28,29 kr",100 gram,172.0,717.0,0.4,0.3,69.0,0.5,2.0,0.1,0.01,willys
7041111158412,101839243_ST,Tropicana Nötti Frutti,Denlillenött,160 g,"36,90 kr",100 gram,493.0,2059.0,29.0,9.7,47.0,38.0,4.2,11.0,0.65,willys
7340073300618,101387862_ST,Tropisk Fruktdryck,Proviva,1 l,"31,90 kr",100 gram,40.0,158.0,0.1,0.0,9.2,8.5,0.5,0.3,0.03,willys
7310867561020,100972976_ST,Tropisk Juice,Bravo,2 l,"37,76 kr",100 gram,47.0,198.0,0.0,0.0,11.0,10.0,0.2,0.3,0.0,willys
7310867561426,101200166_ST,Tropisk Juice,Bravo,1 l,"21,67 kr",100 gram,47.0,198.0,0.0,0.0,11.0,10.0,0.2,0.3,0.0,willys
7340083456718,101263333_ST,Tropisk Juice Utan Fruktkött,Garant,"1,75 l","32,90 kr",100 milliliter,45.0,189.0,0.5,0.0,10.0,9.7,,0.5,0.0,willys
7340083456909,101263795_ST,Tropisk Juice Utan Fruktkött,Garant,1 l,"18,83 kr",100 milliliter,44.0,188.0,0.1,0.0,10.0,9.7,0.3,0.3,0.0,willys
7316110003101,101834017_ST,Tropisk Lättdryck Koncentrat Uts,Bob,2 dl/1 l,"7,50 kr",100 milliliter,6.0,15.0,0.0,0.0,0.6,0.5,,0.0,0.0,willys
7314720730127,101296550_ST,Tropisk Multivitamin Fruktdryck,Kiviks Musteri,"1,5 l","16,50 kr",100 milliliter,35.0,150.0,0.0,0.0,8.2,8.1,,0.1,0.06,willys
7314720720111,101315286_ST,Tropisk Multivitamin Fruktdryck,Kiviks Musteri,2 dl/1 l,"7,09 kr",100 milliliter,35.0,140.0,0.0,0.0,8.1,8.1,,0.1,0.06,willys
7611612526265,101232070_ST,Tropisk Måltidsdryck,Premier,2 dl/1 l,"6,50 kr",100 gram,30.0,120.0,0.0,0.0,6.4,6.4,,0.0,0.0,willys
7311043021277,101759733_ST,Tropisk Nektar,Eldorado,"1,5 l","18,83 kr",100 milliliter,45.0,187.0,0.0,0.0,11.0,10.0,,0.1,0.0,willys
8002469552764,101236127_ST,Truffle Salami Skivad,Fumagalli,80 g,"33,02 kr",100 gram,372.0,1542.0,29.6,13.0,1.7,0.6,0.0,24.6,3.45,willys
7392659002485,101763175_ST,Tryffel Chips,Svenska Lantch,200 g,"21,67 kr",100 gram,488.0,2042.0,26.0,2.8,56.0,2.9,,8.2,1.5,willys
7310532304853,101543120_ST,Tryffel Havs Salt Västkustchips,Estrella,160 g,"25,45 kr",100 gram,458.0,1916.0,23.0,1.9,54.0,1.5,6.1,6.8,1.2,willys
7340083454295,101260512_ST,Tryffel Majonnäs,Garant,200 ml,"18,83 kr",100 milliliter,700.0,2950.0,79.0,6.1,1.3,0.5,,0.5,0.7,willys
7350020910562,101319135_ST,Tryffel Parmesan Chips,Bjärechips,200 g,"24,51 kr",100 gram,550.0,2200.0,29.0,1.6,61.0,3.0,0.38,6.9,2.3,willys
7340109309080,101360961_ST,Tryffel Parmesan Ölkorv,Helmut Walch,200 g,"56,68 kr",100 gram,600.0,2450.0,55.0,23.0,0.7,0.0,,25.0,4.0,willys
7331494129735,101710725_ST,Tryffelbrie 32%,Wernerssons,120 g,"47,90 kr",100 gram,356.0,1473.0,32.0,21.0,1.0,0.5,,16.0,1.4,willys
7350045591050,101226667_ST,Tryffelchips,Gårdschips,150 g,"24,51 kr",100 gram,499.0,2087.0,29.4,1.8,48.2,0.4,5.9,7.9,1.4,willys
7311043001255,101460711_ST,Tryffelkorv,Garant,270 g,"25,50 kr",100 gram,262.0,1095.0,22.0,8.0,5.0,0.0,,11.0,1.9,willys
8720182748942,101545242_ST,Tryffelmayo,Hellmann's,250 ml,"27,35 kr",100 milliliter,285.0,1191.0,27.0,2.6,8.9,4.6,0.5,0.8,1.6,willys
7311043001217,101458841_ST,Tryffelsalami,Garant,80 g,"19,77 kr",100 gram,432.0,1808.0,44.0,13.0,5.8,2.4,,23.0,4.4,willys
8032841846426,101315646_ST,Tryffelsalami,Terre Ducali,90 g,"47,22 kr",100 gram,462.0,1919.0,35.6,13.9,0.1,0.0,,35.3,5.23,willys
7391196003641,101278686_ST,Tryffelsalami Haga-petters Skivad,Jakobsdals,60 g,"24,51 kr",100 gram,360.0,1650.0,32.0,11.0,2.8,0.5,,24.0,4.3,willys
7391196002545,101313832_ST,Tryffelsalami Skivad,Jakobsdals,80 g,"41,50 kr",100 gram,360.0,1650.0,32.0,11.0,2.8,0.5,,24.0,4.3,willys
7311041088067,101549938_ST,Tryfflar Kakao,Dazzley,200 g,"37,76 kr",100 gram,599.0,2488.0,45.0,40.0,42.0,40.0,4.9,4.1,0.11,willys
5410041001204,100055547_ST,Tuc Original,Lu,100 g,"10,88 kr",100 gram,482.0,2021.0,19.0,9.0,67.0,7.1,2.4,8.3,1.7,willys
5410041066005,100316392_ST,Tuc Paprika,Lu,100 g,"10,88 kr",100 gram,494.0,2071.0,23.0,10.0,63.0,4.3,2.5,8.0,2.0,willys
5410041332209,101061663_ST,Tuc Salt Pepper,Lu,100 g,"10,88 kr",100 gram,493.0,2064.0,23.0,11.0,62.0,4.6,2.3,7.5,3.2,willys
7622210294128,101229745_ST,Tuc Salty Crackers Chokladkaka,Marabou,87 g,"19,50 kr",100 gram,525.0,2185.0,28.0,16.5,59.5,50.0,1.9,6.4,0.8,willys
5410041472509,101116178_ST,Tuc Sour Cream Onion,Lu,100 g,"10,88 kr",100 gram,498.0,2085.0,23.0,11.0,64.0,6.1,2.4,7.5,1.8,willys
7622210998477,101257277_ST,Tuc Sweetchili,Lu,100 g,"10,88 kr",100 gram,495.0,2075.0,23.0,10.0,64.0,6.1,2.3,7.7,1.9,willys
5701182015886,101414516_ST,Tummy Love Ginger Turmeric Herbal Tea,Fredsted,20 p,"28,29 kr",100 gram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,willys
5712849010526,101470571_ST,Tuna Wrap,Foodcollective,185 g,"33,02 kr",100 gram,227.0,951.0,9.7,0.9,25.0,2.5,2.4,8.7,1.2,willys
7300400482585,101315270_ST,Tunn Havre Havreflingor Havsalt,Wasa,265 g,"22,61 kr",100 gram,406.0,1708.0,10.0,1.2,63.0,0.5,10.0,11.0,1.2,willys
7311043024971,101822187_ST,Tunnbröd 8p,Garant,375 g,"16,94 kr",100 gram,272.0,1143.0,2.6,0.6,51.0,6.8,3.8,9.0,1.2,willys
6431903740627,101662421_ST,Tunnbröd Glutenfritt Moilas,Moilas,210 g,"41,50 kr",100 gram,210.0,890.0,0.8,0.1,46.0,3.9,2.2,3.7,1.5,willys
7313830006795,100224874_ST,Tunnbröd Hårt,Gene,330 g,"22,61 kr",100 gram,330.0,1400.0,1.9,0.4,66.0,1.4,3.2,11.0,0.53,willys
7311860112103,101325138_ST,Tunnbröd Råg,Mjälloms,120 g,"16,94 kr",100 gram,330.0,1350.0,1.9,0.0,61.0,1.0,11.0,11.0,1.2,willys
7350051212000,101322920_ST,Tunnbrödschips,Engelmanns,100 g,"36,90 kr",100 gram,553.0,2306.0,32.9,2.4,51.3,4.6,2.6,7.8,2.0,willys
7310770664436,101227993_ST,Tunnskivad Gurka Mor Annas,Önos,590/345 g,"25,45 kr",100 gram,76.0,319.0,0.0,0.0,17.0,17.0,,0.9,2.1,willys
6420256015568,101315628_ST,Tupla King Size,Tupla,85 g,"15,61 kr",100 gram,464.0,1960.0,20.0,10.0,64.0,57.0,,6.3,0.45,willys
7392672000468,101180678_ST,Turkisk Yoghur Naturell 17%,Salakis,500 g,"28,29 kr",100 gram,183.0,758.0,17.0,11.1,4.2,4.2,,3.4,0.08,willys
7392672104104,100486886_ST,Turkisk Yoghurt 10%,Salakis,1 kg,"29,90 kr",100 gram,130.0,530.0,10.0,6.6,5.1,5.1,,4.2,0.1,willys
7392672104050,100790529_ST,Turkisk Yoghurt 10%,Salakis,500 g,"19,90 kr",100 gram,130.0,530.0,10.0,6.6,5.1,5.1,,4.2,0.1,willys
7310865078353,101184191_ST,Turkisk Yoghurt 10%,Arla Köket,1 kg,"30,90 kr",100 gram,119.0,494.0,10.0,6.5,3.4,3.4,,3.2,0.08,willys
7310865891280,101496155_ST,Turkisk Yoghurt 10%,Arla Köket,200 g,"14,90 kr",100 gram,119.0,494.0,10.0,6.5,3.4,3.4,,3.2,0.08,willys
7310867004954,101833639_ST,"Turkisk Yoghurt 3,5%",Salakis,1 kg,"33,90 kr",100 gram,69.0,290.0,3.5,2.4,4.8,4.2,,4.1,0.11,willys
7310867204118,101545475_ST,Turkisk Yoghurt Laktosfri,Salakis,1 kg,"35,50 kr",100 gram,120.0,500.0,10.0,6.5,4.5,4.5,,3.2,0.1,willys
7310865890757,101457286_ST,Turkisk Yoghurt Laktosfri 10%,Arla Ko,1 kg,"34,90 kr",100 gram,119.0,494.0,10.0,6.5,3.4,3.4,,3.2,0.08,willys
7392672000697,101187434_ST,Turkisk Yoghurt Laktosfri 10%,Salakis,500 g,"26,40 kr",100 gram,124.0,516.0,10.0,6.4,4.4,4.4,,4.2,0.12,willys
7311041065044,101178948_ST,Turkisk Yoghurt Naturell 10%,Garant,5 dl,"18,90 kr",100 gram,119.0,494.0,10.0,6.5,3.4,3.4,,3.2,0.08,willys
7350056793030,101275880_ST,Turkisk Yoghurt Naturell 10%,Larsa Foods,1 kg,"32,08 kr",100 gram,123.0,510.0,10.0,6.1,4.2,4.2,,3.4,0.13,willys
6416453015487,101291999_ST,Tutti Frutti Karl Fazer Chokladkaka,Fazer,145 g,"28,29 kr",100 gram,511.0,2138.0,27.0,16.0,57.0,51.0,,9.2,0.34,willys
6416453041417,101778374_ST,Tutti Frutti Original Tablettask,Fazer,38 g,"7,47 kr",100 gram,360.0,1521.0,0.5,0.0,91.0,43.0,,0.5,0.59,willys
5709521050000,101667106_ST,Tutti Frutti Topping,Odense,130 g,"25,45 kr",100 gram,403.0,1685.0,0.1,0.0,99.0,98.0,,0.0,0.0,willys
7311043001644,101469945_ST,Tuttifrutti Pinnar Glasspinne,Dazzley,10 p,"28,29 kr",100 gram,70.0,310.0,0.5,0.5,18.0,18.0,,0.5,0.0,willys
5900820005764,101289159_ST,Twarog Full-fat Curd Chees Polsk Kvarg Ost,Mlekpol,450 g,"36,81 kr",100 gram,150.0,628.0,8.0,5.0,3.5,,,16.0,0.1,willys
5900820005733,101333985_ST,Twarog Ost Halvfet,Mlekpol,275 g,"27,35 kr",100 gram,118.0,497.0,4.0,3.0,3.5,3.5,,17.0,0.1,willys
8721274807288,101840639_ST,Twister Pineapple Glasspinne,Twister,80 ml,"14,19 kr",100 gram,99.0,411.0,0.5,0.4,22.0,17.0,1.1,0.5,0.02,willys
7310350505203,101832070_ST,Twists Cola,Malaco,100 g,"15,99 kr",100 gram,389.0,1647.0,3.6,2.1,88.0,57.0,,1.2,0.08,willys
5900951313592,101545678_ST,Twix,Twix,50 g,"11,26 kr",100 gram,493.0,2065.0,24.0,14.0,65.0,48.0,,4.6,0.39,willys
5900951312250,101545683_ST,Twix,Twix,75 g,"12,20 kr",100 gram,493.0,2064.0,24.0,14.0,65.0,48.0,,4.6,0.4,willys
5000159608794,101853591_ST,Twix Hazelnut,Twix,46 g,"11,26 kr",100 gram,493.0,2064.0,24.0,14.0,65.0,50.0,,4.5,0.43,willys
5000159606127,101832295_ST,Twix White Chocobar,Twix,46 g,"11,26 kr",100 gram,501.0,2099.0,25.0,15.0,63.0,47.0,,5.0,0.4,willys
6411401028373,100097985_ST,Tyrkisk Peber Original,Fazer,150 g,"16,56 kr",100 gram,364.0,1528.0,0.5,0.0,89.0,72.0,,0.5,1.56,willys
7350167510069,101777136_ST,Tzatsiki Megakrispiga Chips,Redhead,150 g,"26,40 kr",100 gram,486.0,2032.0,26.0,2.7,56.0,2.2,,8.7,1.4,willys
7310867524001,101465304_ST,Tzatziki,Salakis,500 g,"29,50 kr",100 gram,110.0,450.0,8.3,5.4,4.3,3.3,,4.0,0.9,willys
7340083454301,101260513_ST,Tzatziki Klassisk,Garant,200 ml,"18,83 kr",100 milliliter,120.0,500.0,10.0,5.3,5.2,4.4,,2.7,0.8,willys
7340083492587,101353515_ST,Tärnat Bacon,Prime Patrol,500 g,"47,22 kr",100 gram,299.0,1237.0,27.0,10.0,0.0,0.0,,14.0,2.6,willys
7300205753002,100313028_ST,Tärnat Bacon,Scan,140 g,"16,94 kr",100 gram,300.0,1250.0,28.0,11.0,0.0,0.0,,13.0,2.4,willys
7340083490590,101344156_ST,Tångcaviar Röd,Garant,70 g,"18,83 kr",100 gram,13.0,54.0,0.5,0.0,1.0,0.0,,1.0,4.0,willys
7340083490606,101344157_ST,Tångcaviar Svart,Garant,70 g,"18,83 kr",100 gram,13.0,54.0,0.5,0.0,1.0,0.0,,1.0,4.0,willys
7312110003134,100206340_ST,Tårtan Tårtbotten 3-delad,Hägges,330 g,"23,90 kr",100 gram,300.0,1300.0,3.0,,60.0,31.0,,6.5,,willys
7340083485428,101329883_ST,Tårtbotten 3-delad 8-10bitar Glutenfri,Eldorado,200 g,"30,19 kr",100 gram,278.0,1164.0,3.0,1.8,58.0,27.0,,4.9,1.3,willys
7340083484117,101325922_ST,Tårtbotten Choklad 3-delad 10-12bitar,Eldorado,340 g,"21,56 kr",100 gram,320.0,1350.0,3.2,1.6,58.0,33.0,1.1,6.0,1.3,willys
7340083434730,101221987_ST,Tårtbotten Klassisk 3-delad 10-12bitar,Eldorado,340 g,"21,56 kr",100 gram,320.0,1350.0,2.8,1.2,62.0,32.0,1.0,5.5,1.2,willys
7310960044178,101361104_ST,Ugnsrostad Kyckling Fryst/1 Port,Dafgårds,390 g,"27,20 kr",100 gram,118.0,496.0,3.9,1.5,14.0,4.5,2.1,5.9,0.83,willys
5060947546783,101550512_ST,"Ultra Peachy Keen Zero Energidryck, Burk",Monster Energy,50 cl,"15,61 kr",100 milliliter,3.0,11.0,0.0,0.0,0.7,0.0,,0.0,0.16,willys
5060335635716,101246462_ST,Ultra Zero Sugar Energidryck Burk,Monster Energy,50 cl,"15,61 kr",100 milliliter,2.0,10.0,0.0,0.0,0.9,0.0,,0.0,0.2,willys
5060337508155,101268934_ST,Ultra Zero Sugar Energidryck Burk,Monster Energy,4 p/50 cl,"53,85 kr",100 milliliter,2.0,10.0,0.0,0.0,0.9,0.0,,0.0,0.2,willys
8585002445636,101693326_ST,Umami Buljongtärning,Maggi,32 p/5 l,"15,04 kr",100 milliliter,3.0,12.0,0.1,0.1,0.4,0.2,0.0,0.1,1.0,willys
5707196368246,101837684_ST,Umami Snack Strings,Göl,100 g,"32,08 kr",100 gram,571.0,2363.0,51.0,20.0,3.0,0.5,,25.0,5.0,willys
7350042722419,101310999_ST,Umamidressing,Max,220 ml,"22,61 kr",100 gram,650.0,2700.0,70.0,5.0,3.3,3.2,,1.1,1.9,willys
5701073020487,101424667_ST,Unicorn Sugar Faces,Dr Oetker,10 g,"40,60 kr",100 gram,396.0,1681.0,0.5,0.1,98.0,96.0,,1.0,0.01,willys
5701073061497,101359810_ST,Unicorn Writing Icing,Dr Oetker,4 p,"26,40 kr",100 gram,386.0,1635.0,6.2,2.3,83.0,81.0,,0.0,0.01,willys
7340150800444,101325933_ST,Unsweetened Made From Peas Vegansk Ärtdryck,Sproud,1 l,"17,50 kr",100 milliliter,20.0,100.0,2.0,0.2,0.0,0.0,,1.5,0.15,willys
7350104400156,101290612_ST,Use Like Sugar,Nick´s,300 g,"59,52 kr",100 gram,108.0,452.0,0.0,0.0,75.0,1.0,22.0,0.0,0.0,willys
5056784909119,101776609_ST,"Valentino Rossi Zero Energidryck, Burk",Monster Energy,50 cl,"15,61 kr",100 milliliter,3.0,11.0,0.0,0.0,0.7,0.0,,0.0,0.09,willys
7350029733254,101267990_ST,Vallmobräck 10-pack,Dahls Bageri,700 g,"29,90 kr",100 gram,250.0,1050.0,5.1,1.4,42.0,1.4,2.6,8.0,1.3,willys
7310960053057,101776269_ST,Vallmobröd,Dafgårds,280 g,"14,10 kr",100 gram,235.0,984.0,1.4,0.1,48.0,1.4,2.5,8.6,1.3,willys
7300400483353,101847573_ST,Vallmofrö Falu Knäckebröd,Wasa,235 g,"21,67 kr",100 gram,338.0,1423.0,3.6,0.6,57.0,0.5,21.0,9.0,1.2,willys
7311043006731,101543125_ST,Vallmofrön,Garant,250 g,"28,29 kr",100 gram,524.0,2166.0,42.0,4.5,8.6,3.0,20.0,18.0,0.07,willys
7310960054689,101847464_ST,Vallmolevain,Dafgårds,560 g,"34,92 kr",100 gram,267.0,1115.0,3.4,0.4,49.0,0.1,2.7,9.8,1.2,willys
7311041062722,101134185_ST,Vallmorost Luftigt Saftigt,Garant,630 g,"18,83 kr",100 gram,269.0,1124.0,3.6,0.4,47.0,2.9,2.8,9.8,0.93,willys
7350029732349,100921601_ST,Valnötsbröd,Dahls Bageri,550 g,"28,29 kr",100 gram,260.0,1050.0,6.0,0.6,41.0,3.1,2.7,8.7,0.96,willys
7311041072073,101185098_ST,Valnötter Naturell,Garant,110 g,"26,40 kr",100 gram,680.0,2845.0,65.0,6.1,7.0,2.6,6.7,15.0,0.0,willys
7391814009109,101649567_ST,Valnötter Naturella,Exotic Snacks,250 g,"29,90 kr",100 gram,680.0,2845.0,65.0,5.7,5.8,2.5,9.0,16.0,0.0,willys
7311043025961,101824434_ST,Valnötter Naturella,Eldorado,400 g,"63,31 kr",100 gram,669.0,2800.0,62.0,5.6,13.0,3.4,5.2,14.0,0.03,willys
7340083495694,101360851_ST,Valnötter Naturella Ekologiska,Garant Eko,100 g,"21,67 kr",100 gram,675.0,2784.0,64.0,6.0,7.3,2.6,6.7,14.0,0.01,willys
8711327547223,101360919_ST,Vanilj Big Pack Glass,Gb Glace,2 l,"27,35 kr",100 gram,179.0,750.0,6.2,5.5,30.0,20.0,,0.6,0.11,willys
5900130045634,101840591_ST,Vanilj Choklad Glasspinne,Marabou,90 ml,31 kr,100 gram,313.0,1306.0,19.0,13.0,32.0,29.0,0.7,3.2,0.17,willys
5900130045658,101840596_ST,Vanilj Choklad Mini Glasspinnar,Marabou,6 p,"51,50 kr",100 gram,308.0,1284.0,19.0,13.0,32.0,28.0,0.7,3.1,0.17,willys
7312690304065,101335407_ST,Vanilj Ekologisk Gräddglass,Sia Glass,"0,75 l","34,90 kr",100 gram,240.0,1000.0,16.0,10.0,21.0,21.0,0.0,3.0,0.1,willys
7312060500622,101198687_ST,Vanilj Gammaldags Glass,Triumf Glass,"0,5 l","16,50 kr",100 gram,200.0,850.0,11.0,7.2,23.0,22.0,,2.9,0.18,willys
8711327680425,101696457_ST,Vanilj Gammaldags Gräddglass,Gb Glace,1800 ml,"41,54 kr",100 gram,224.0,937.0,11.0,7.3,28.0,20.0,0.5,3.3,0.14,willys
7312690021405,100717814_ST,Vanilj Gräddglass,Sia Glass,"1,5 l","39,65 kr",100 gram,210.0,850.0,10.0,6.8,23.0,22.0,0.0,3.8,0.1,willys
7312690021108,100374462_ST,Vanilj Gräddglass,Sia Glass,"0,5 l","15,50 kr",100 gram,210.0,860.0,10.0,6.8,23.0,22.0,0.0,3.8,0.1,willys
8711327462342,101324671_ST,Vanilj Gräddglass,Gb Glace,"0,5 l","13,50 kr",100 gram,175.0,732.0,6.4,4.3,26.0,20.0,0.5,2.5,0.1,willys
7311041067307,101174894_ST,Vanilj Grönt Te,Garant,20 p,"13,90 kr",,,,,,,,,,,
6408430401390,101776420_ST,Vanilj Jordgub Proteinmousse Utan Tillsatt Socker,Valio,150 g,"15,61 kr",100 gram,72.0,305.0,1.1,0.7,5.4,4.1,,10.0,0.2,willys
7312060200461,101696454_ST,Vanilj Jordgubb Duo,Triumf Glass,8 p,"37,76 kr",100 gram,300.0,1250.0,19.0,14.0,29.0,25.0,,3.5,0.13,willys
8711327461901,101324669_ST,Vanilj Krossad Choklad Gräddglass,Gb Glace,"0,5 l","13,50 kr",100 milliliter,110.0,460.0,5.3,3.4,14.0,11.0,,1.4,0.05,willys
7311043004782,101508071_ST,"Vanilj Kvarg 0,3%",Garant,150 g,"7,47 kr",100 gram,55.0,230.0,0.3,0.2,4.6,3.4,,9.0,0.1,willys
7331102035656,101599599_ST,"Vanilj Kvarg 0,5%",Wapnö,500 g,"25,45 kr",100 gram,63.0,265.0,0.3,0.2,5.0,3.3,,10.0,0.1,willys
